"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
1303,"Texas","CLEMENTS","CLEMENTS UNIT","state"
1303,"Texas","CLEMENTS UNIT","CLEMENTS UNIT","state"
1304,"Texas","COFFIELD","COFFIELD UNIT","state"
1304,"Texas","COFFIELD UNIT","COFFIELD UNIT","state"
1305,"Texas","COLE","COLE STATE JAIL","state"
1305,"Texas","COLE STATE JAIL","COLE STATE JAIL","state"
1306,"Texas","COLLIN","COLLIN COUNTY JAIL","county"
1306,"Texas","COLLIN COUNTY","COLLIN COUNTY JAIL","county"
1306,"Texas","COLLIN COUNTY JAIL","COLLIN COUNTY JAIL","county"
1306,"Texas","COLLIN JAIL","COLLIN COUNTY JAIL","county"
1308,"Texas","CONNALLY","CONNALLY UNIT","state"
1308,"Texas","CONNALLY UNIT","CONNALLY UNIT","state"
1310,"Texas","COTULLA","COTULLA UNIT","state"
1310,"Texas","COTULLA UNIT","COTULLA UNIT","state"
1311,"Texas","CRAIN","CRAIN UNIT","state"
1311,"Texas","CRAIN UNIT","CRAIN UNIT","state"
1313,"Texas","CROSSPOINT INC RRC SAN ANTONIO","CROSSPOINT INC RRC SAN ANTONIO","federal"
1313,"Texas","CROSSPOINT SAN ANTONIO","CROSSPOINT INC RRC SAN ANTONIO","federal"
1314,"Texas","DALHART","DALHART UNIT","state"
1314,"Texas","DALHART UNIT","DALHART UNIT","state"
1316,"Texas","DALLAS","DALLAS COUNTY JAIL","county"
1316,"Texas","DALLAS COUNTY","DALLAS COUNTY JAIL","county"
1316,"Texas","DALLAS COUNTY JAIL","DALLAS COUNTY JAIL","county"
1316,"Texas","DALLAS JAIL","DALLAS COUNTY JAIL","county"
1317,"Texas","DANIEL","DANIEL UNIT","state"
1317,"Texas","DANIEL UNIT","DANIEL UNIT","state"
1318,"Texas","DARRINGTON","DARRINGTON UNIT","state"
1318,"Texas","DARRINGTON UNIT","DARRINGTON UNIT","state"
1319,"Texas","DENTON","DENTON COUNTY JAIL","county"
1319,"Texas","DENTON COUNTY","DENTON COUNTY JAIL","county"
1319,"Texas","DENTON COUNTY JAIL","DENTON COUNTY JAIL","county"
1319,"Texas","DENTON JAIL","DENTON COUNTY JAIL","county"
1320,"Texas","DIBOLL","DIBOLL UNIT","state"
1320,"Texas","DIBOLL PRIV","DIBOLL UNIT","state"
1320,"Texas","DIBOLL UNIT","DIBOLL UNIT","state"
1321,"Texas","DISMAS CHARITIES DEL RIO","DISMAS CHARITIES DEL RIO","federal"
1321,"Texas","DISMAS DEL RIO","DISMAS CHARITIES DEL RIO","federal"
1322,"Texas","DISMAS CHARITIES INC RRC CORPUS CHRISTI","DISMAS CHARITIES INC RRC CORPUS CHRISTI","federal"
1322,"Texas","DISMAS CORPUS CHRISTI","DISMAS CHARITIES INC RRC CORPUS CHRISTI","federal"
1323,"Texas","DISMAS CHARITIES MIDLAND","DISMAS CHARITIES MIDLAND","federal"
1323,"Texas","DISMAS MIDLAND","DISMAS CHARITIES MIDLAND","federal"
1324,"Texas","DISMAS LAREDO","DISMAS LAREDO RRC","federal"
1324,"Texas","DISMAS LAREDO RRC","DISMAS LAREDO RRC","federal"
1325,"Texas","DOMINGUEZ","DOMINGUEZ UNIT","state"
1325,"Texas","DOMINGUEZ UNIT","DOMINGUEZ UNIT","state"
1326,"Texas","DUNCAN","DUNCAN UNIT","state"
1326,"Texas","DUNCAN UNIT","DUNCAN UNIT","state"
1327,"Texas","EAST TEXAS","EAST TEXAS UNIT","state"
1327,"Texas","EAST TEXAS TRE","EAST TEXAS UNIT","state"
1327,"Texas","EAST TEXAS UNIT","EAST TEXAS UNIT","state"
1327,"Texas","ETTF","EAST TEXAS UNIT","state"
1328,"Texas","EASTHAM","EASTHAM UNIT","state"
1328,"Texas","EASTHAM UNIT","EASTHAM UNIT","state"
1329,"Texas","ECTOR","ECTOR COUNTY JAIL","county"
1329,"Texas","ECTOR COUNTY","ECTOR COUNTY JAIL","county"
1329,"Texas","ECTOR COUNTY JAIL","ECTOR COUNTY JAIL","county"
1330,"Texas","EL PASO","EL PASO COUNTY JAIL","county"
1330,"Texas","EL PASO COUNTY","EL PASO COUNTY JAIL","county"
1330,"Texas","EL PASO COUNTY JAIL","EL PASO COUNTY JAIL","county"
1330,"Texas","EL PASO JAIL","EL PASO COUNTY JAIL","county"
1331,"Texas","ELLIS","ELLIS UNIT","state"
1331,"Texas","ELLIS COUNTY","ELLIS UNIT","state"
1331,"Texas","ELLIS UNIT","ELLIS UNIT","state"
1333,"Texas","ESTELLE","ESTELLE UNIT","state"
1333,"Texas","ESTELLE UNIT","ESTELLE UNIT","state"
1334,"Texas","ESTES","ESTES UNIT","state"
1334,"Texas","ESTES UNIT","ESTES UNIT","state"
1334,"Texas","SANDERS ESTES","ESTES UNIT","state"
1337,"Texas","FERGUSON","FERGUSON UNIT","state"
1337,"Texas","FERGUSON UNIT","FERGUSON UNIT","state"
1338,"Texas","FORMBY","FORMBY STATE JAIL","state"
1338,"Texas","FORMBY STATE JAIL","FORMBY STATE JAIL","state"
1339,"Texas","FORT BEND","FORT BEND COUNTY JAIL","county"
1339,"Texas","FORT BEND COUNTY","FORT BEND COUNTY JAIL","county"
1339,"Texas","FORT BEND COUNTY JAIL","FORT BEND COUNTY JAIL","county"
1339,"Texas","FORT BEND JAIL","FORT BEND COUNTY JAIL","county"
1340,"Texas","FORT STOCKTON","FORT STOCKTON UNIT","state"
1340,"Texas","FORT STOCKTON UNIT","FORT STOCKTON UNIT","state"
1341,"Texas","FORT WORTH FEDERAL MEDICAL CENTER","FORT WORTH FEDERAL MEDICAL CENTER","federal"
1341,"Texas","FORT WORTH FMC","FORT WORTH FEDERAL MEDICAL CENTER","federal"
1341,"Texas","FORTH WORTH FMC","FORT WORTH FEDERAL MEDICAL CENTER","federal"
1344,"Texas","GARZA EAST","GARZA EAST","state"
1345,"Texas","GARZA WEST","GARZA WEST UNIT","state"
1345,"Texas","GARZA WEST UNIT","GARZA WEST UNIT","state"
1346,"Texas","GEO CARE INC RRC BROWNSVILLE","GEO CARE INC RRC BROWNSVILLE","federal"
1347,"Texas","GEO GROUP INC EDINBURG","GEO GROUP INC EDINBURG","federal"
1348,"Texas","GILES W DALBY CI","GILES W DALBY CORRECTIONAL INSTITUTION","federal"
1348,"Texas","GILES W DALBY CORRECTIONAL INSTITUTION","GILES W DALBY CORRECTIONAL INSTITUTION","federal"
1349,"Texas","GIST","GIST STATE JAIL","state"
1349,"Texas","GIST STATE JAIL","GIST STATE JAIL","state"
1350,"Texas","GLOSSBRENNER","GLOSSBRENNER UNIT","state"
1350,"Texas","GLOSSBRENNER UNIT","GLOSSBRENNER UNIT","state"
1351,"Texas","ÄÃGOODMAN","GOODMAN UNIT","state"
1351,"Texas","GOODMAN","GOODMAN UNIT","state"
1351,"Texas","GOODMAN UNIT","GOODMAN UNIT","state"
1352,"Texas","GOREE","GOREE UNIT","state"
1352,"Texas","GOREE UNIT","GOREE UNIT","state"
1353,"Texas","GRAND PRAIRIE","GRAND PRAIRIE","federal"
1353,"Texas","GRAND PRAIRIE OFFICE COMPLEX GRAND PRAIRIE","GRAND PRAIRIE","federal"
1353,"Texas","GRAND PRAIRIE OFFICE COMPLEX GRAND PRAIRIE TX","GRAND PRAIRIE","federal"
1354,"Texas","GRAYSON","GRAYSON COUNTY JAIL","county"
1354,"Texas","GRAYSON COUNTY","GRAYSON COUNTY JAIL","county"
1354,"Texas","GRAYSON COUNTY JAIL","GRAYSON COUNTY JAIL","county"
1354,"Texas","GRAYSON JAIL","GRAYSON COUNTY JAIL","county"
1355,"Texas","GREGG","GREGG COUNTY JAIL","county"
1355,"Texas","GREGG COUNTY","GREGG COUNTY JAIL","county"
1355,"Texas","GREGG COUNTY JAIL","GREGG COUNTY JAIL","county"
1355,"Texas","GREGG JAIL","GREGG COUNTY JAIL","county"
1356,"Texas","GUADALUPE","GUADALUPE COUNTY JAIL","county"
1356,"Texas","GUADALUPE COUNTY","GUADALUPE COUNTY JAIL","county"
1356,"Texas","GUADALUPE COUNTY JAIL","GUADALUPE COUNTY JAIL","county"
1356,"Texas","GUADALUPE JAIL","GUADALUPE COUNTY JAIL","county"
1357,"Texas","GURNEY","GURNEY UNIT","state"
1357,"Texas","GURNEY UNIT","GURNEY UNIT","state"
1357,"Texas","JOE F GURNEY","GURNEY UNIT","state"
1358,"Texas","HALBERT","HALBERT UNIT","state"
1358,"Texas","HALBERT UNIT","HALBERT UNIT","state"
1359,"Texas","HAMILTON","HAMILTON UNIT","state"
1359,"Texas","HAMILTON UNIT","HAMILTON UNIT","state"
1360,"Texas","HARRIS","HARRIS COUNTY JAIL","county"
1360,"Texas","HARRIS COUNTY","HARRIS COUNTY JAIL","county"
1360,"Texas","HARRIS COUNTY JAIL","HARRIS COUNTY JAIL","county"
1360,"Texas","HARRIS JAIL","HARRIS COUNTY JAIL","county"
1362,"Texas","HAVINS","HAVINS UNIT","state"
1362,"Texas","HAVINS UNIT","HAVINS UNIT","state"
1362,"Texas","THOMAS HAVINS","HAVINS UNIT","state"
1364,"Texas","HENLEY","HENLEY STATE JAIL","state"
1364,"Texas","HENLEY STATE JAIL","HENLEY STATE JAIL","state"
1365,"Texas","HIDALGO","HIDALGO COUNTY JAIL","county"
1365,"Texas","HIDALGO COUNTY","HIDALGO COUNTY JAIL","county"
1365,"Texas","HIDALGO COUNTY JAIL","HIDALGO COUNTY JAIL","county"
1365,"Texas","HIDALGO JAIL","HIDALGO COUNTY JAIL","county"
1366,"Texas","HIGHTOWER","HIGHTOWER UNIT","state"
1366,"Texas","HIGHTOWER UNIT","HIGHTOWER UNIT","state"
1367,"Texas","HILLTOP","HILLTOP UNIT","state"
1367,"Texas","HILLTOP UNIT","HILLTOP UNIT","state"
1368,"Texas","HOBBY","HOBBY UNIT","state"
1368,"Texas","HOBBY UNIT","HOBBY UNIT","state"
1369,"Texas","HODGE","HODGE UNIT","state"
1369,"Texas","HODGE UNIT","HODGE UNIT","state"
1370,"Texas","HOLLIDAY","HOLLIDAY UNIT","state"
1370,"Texas","HOLLIDAY UNIT","HOLLIDAY UNIT","state"
1371,"Texas","HOSP GALV","HOSPITAL GALVESTON","state"
1371,"Texas","HOSPITAL GALVESTON","HOSPITAL GALVESTON","state"
1371,"Texas","HOSPITAL-GALV","HOSPITAL GALVESTON","state"
1372,"Texas","HOUSTON FDC","HOUSTON FEDERAL DETENTION CENTER","federal"
1372,"Texas","HOUSTON FEDERAL DETENTION CENTER","HOUSTON FEDERAL DETENTION CENTER","federal"
1373,"Texas","ALFRED HUGHES","HUGHES UNIT","state"
1373,"Texas","HUGHES","HUGHES UNIT","state"
1373,"Texas","HUGHES UNIT","HUGHES UNIT","state"
1374,"Texas","HUNTSVILLE","HUNTSVILLE UNIT","state"
1374,"Texas","HUNTSVILLE UNIT","HUNTSVILLE UNIT","state"
1375,"Texas","HUTCHINS","HUTCHINS UNIT","state"
1375,"Texas","HUTCHINS UNIT","HUTCHINS UNIT","state"
1376,"Texas","JEFFERSON","JEFFERSON COUNTY JAIL","county"
1376,"Texas","JEFFERSON COUNTY","JEFFERSON COUNTY JAIL","county"
1376,"Texas","JEFFERSON COUNTY JAIL","JEFFERSON COUNTY JAIL","county"
1376,"Texas","JEFFERSON JAIL","JEFFERSON COUNTY JAIL","county"
1378,"Texas","JESTER 1","JESTER 1","state"
1379,"Texas","JESTER 3","JESTER 3 UNIT","state"
1379,"Texas","JESTER 3 UNIT","JESTER 3 UNIT","state"
1379,"Texas","JESTER III","JESTER 3 UNIT","state"
1380,"Texas","JESTER 4","JESTER 4 UNIT","state"
1380,"Texas","JESTER 4 UNIT","JESTER 4 UNIT","state"
1380,"Texas","JESTER IV","JESTER 4 UNIT","state"
1381,"Texas","JOHNSON P COUNTY","JOHNSON P COUNTY","county"
1382,"Texas","JOHNSTON","JOHNSTON UNIT","state"
1382,"Texas","JOHNSTON UNIT","JOHNSTON UNIT","state"
1383,"Texas","JORDAN","JORDAN UNIT","state"
1383,"Texas","JORDAN UNIT","JORDAN UNIT","state"
1387,"Texas","KEGANS","KEGANS UNIT","state"
1387,"Texas","KEGANS ISF","KEGANS UNIT","state"
1387,"Texas","KEGANS UNIT","KEGANS UNIT","state"
1389,"Texas","KLEBERG","KLEBERG COUNTY JAIL","county"
1389,"Texas","KLEBERG COUNTY","KLEBERG COUNTY JAIL","county"
1389,"Texas","KLEBERG COUNTY JAIL","KLEBERG COUNTY JAIL","county"
1390,"Texas","KYLE","KYLE UNIT","state"
1390,"Texas","KYLE UNIT","KYLE UNIT","state"
1391,"Texas","LA TUNA FCI","LA TUNA FEDERAL CORRECTIONAL INSTITUTION","federal"
1391,"Texas","LA TUNA FEDERAL CORRECTIONAL INSTITUTION","LA TUNA FEDERAL CORRECTIONAL INSTITUTION","federal"
1392,"Texas","LEBLANC","LEBLANC UNIT","state"
1392,"Texas","LEBLANC UNIT","LEBLANC UNIT","state"
1393,"Texas","LEIDEL SANCTION CENTER","LEIDEL SANCTION CENTER","federal"
1394,"Texas","GIB LEWIS","LEWIS UNIT","state"
1394,"Texas","LEWIS","LEWIS UNIT","state"
1394,"Texas","LEWIS UNIT","LEWIS UNIT","state"
1397,"Texas","LINDSAY","LINDSAY","state"
1398,"Texas","LINDSEY","LINDSEY UNIT","state"
1398,"Texas","LINDSEY SJ","LINDSEY UNIT","state"
1398,"Texas","LINDSEY UNIT","LINDSEY UNIT","state"
1400,"Texas","LOCKHART","LOCKHART UNIT","state"
1400,"Texas","LOCKHART PRIV","LOCKHART UNIT","state"
1400,"Texas","LOCKHART UNIT","LOCKHART UNIT","state"
1400,"Texas","LOCKHART WORK","LOCKHART UNIT","state"
1401,"Texas","LOPEZ","LOPEZ UNIT","state"
1401,"Texas","LOPEZ UNIT","LOPEZ UNIT","state"
1402,"Texas","LUBBOCK","LUBBOCK COUNTY JAIL","county"
1402,"Texas","LUBBOCK COUNTY","LUBBOCK COUNTY JAIL","county"
1402,"Texas","LUBBOCK COUNTY JAIL","LUBBOCK COUNTY JAIL","county"
1402,"Texas","LUBBOCK JAIL","LUBBOCK COUNTY JAIL","county"
1403,"Texas","LUTHER","LUTHER UNIT","state"
1403,"Texas","LUTHER UNIT","LUTHER UNIT","state"
1404,"Texas","LYCHNER","LYCHNER UNIT","state"
1404,"Texas","LYCHNER UNIT","LYCHNER UNIT","state"
1405,"Texas","JAMES LYNAUGH","LYNAUGH UNIT","state"
1405,"Texas","LYNAUGH","LYNAUGH UNIT","state"
1405,"Texas","LYNAUGH UNIT","LYNAUGH UNIT","state"
1406,"Texas","MARLIN","MARLIN UNIT","state"
1406,"Texas","MARLIN UNIT","MARLIN UNIT","state"
1410,"Texas","MCCONNELL","MCCONNELL UNIT","state"
1410,"Texas","MCCONNELL UNIT","MCCONNELL UNIT","state"
1412,"Texas","MICHAEL","MICHAEL UNIT","state"
1412,"Texas","MICHAEL UNIT","MICHAEL UNIT","state"
1413,"Texas","MID VALLEY HOUSE","MID VALLEY HOUSE","federal"
1413,"Texas","MID-VALLEY HOUSE","MID VALLEY HOUSE","federal"
1414,"Texas","J MIDDLETON","MIDDLETON UNIT","state"
1414,"Texas","MIDDLETON","MIDDLETON UNIT","state"
1414,"Texas","MIDDLETON UNIT","MIDDLETON UNIT","state"
1416,"Texas","MONTFORD","MONTFORD UNIT","state"
1416,"Texas","MONTFORD UNIT","MONTFORD UNIT","state"
1417,"Texas","MONTGOMERY","MONTGOMERY COUNTY JAIL","county"
1417,"Texas","MONTGOMERY COUNTY","MONTGOMERY COUNTY JAIL","county"
1417,"Texas","MONTGOMERY COUNTY JAIL","MONTGOMERY COUNTY JAIL","county"
1417,"Texas","MONTGOMERY JAIL","MONTGOMERY COUNTY JAIL","county"
1418,"Texas","B MOORE","MOORE B UNIT","state"
1418,"Texas","MOORE B","MOORE B UNIT","state"
1418,"Texas","MOORE B UNIT","MOORE B UNIT","state"
1419,"Texas","C MOORE","MOORE C UNIT","state"
1419,"Texas","MOORE C","MOORE C UNIT","state"
1419,"Texas","MOORE C UNIT","MOORE C UNIT","state"
1420,"Texas","MOUNTAIN VIEW","MOUNTAIN VIEW UNIT","state"
1420,"Texas","MOUNTAIN VIEW UNIT","MOUNTAIN VIEW UNIT","state"
1420,"Texas","MT VIEW","MOUNTAIN VIEW UNIT","state"
1421,"Texas","MURRAY","MURRAY UNIT","state"
1421,"Texas","MURRAY UNIT","MURRAY UNIT","state"
1423,"Texas","NEAL","NEAL UNIT","state"
1423,"Texas","NEAL UNIT","NEAL UNIT","state"
1424,"Texas","NEY","NEY UNIT","state"
1424,"Texas","NEY UNIT","NEY UNIT","state"
1428,"Texas","PACK","PACK UNIT","state"
1428,"Texas","PACK I","PACK UNIT","state"
1428,"Texas","PACK UNIT","PACK UNIT","state"
1429,"Texas","PARKER COUNTY JAIL","PARKER COUNTY JAIL","county"
1429,"Texas","PARKER P","PARKER COUNTY JAIL","county"
1429,"Texas","PARKER P COUNTY","PARKER COUNTY JAIL","county"
1430,"Texas","PECOS","PECOS","county"
1431,"Texas","PLANE","PLANE UNIT","state"
1431,"Texas","PLANE JAIL","PLANE UNIT","state"
1431,"Texas","PLANE UNIT","PLANE UNIT","state"
1432,"Texas","POLUNSKY","POLUNSKY UNIT","state"
1432,"Texas","POLUNSKY UNIT","POLUNSKY UNIT","state"
1433,"Texas","POTTER","POTTER COUNTY JAIL","county"
1433,"Texas","POTTER COUNTY","POTTER COUNTY JAIL","county"
1433,"Texas","POTTER COUNTY JAIL","POTTER COUNTY JAIL","county"
1434,"Texas","POWLEDGE","POWLEDGE UNIT","state"
1434,"Texas","POWLEDGE UNIT","POWLEDGE UNIT","state"
1435,"Texas","RAMSEY","RAMSEY UNIT","state"
1435,"Texas","RAMSEY I","RAMSEY UNIT","state"
1435,"Texas","RAMSEY UNIT","RAMSEY UNIT","state"
1436,"Texas","ROACH","ROACH UNIT","state"
1436,"Texas","ROACH UNIT","ROACH UNIT","state"
1437,"Texas","ROBERTSON","ROBERTSON UNIT","state"
1437,"Texas","ROBERTSON UNIT","ROBERTSON UNIT","state"
1438,"Texas","RRC DALLAS TX","RRC DALLAS TX","federal"
1439,"Texas","RUDD","RUDD UNIT","state"
1439,"Texas","RUDD UNIT","RUDD UNIT","state"
1442,"Texas","SAN SABA","SAN SABA UNIT","state"
1442,"Texas","SAN SABA UNIT","SAN SABA UNIT","state"
1442,"Texas","SANSABA","SAN SABA UNIT","state"
1443,"Texas","SANCHEZ","SANCHEZ UNIT","state"
1443,"Texas","SANCHEZ UNIT","SANCHEZ UNIT","state"
1444,"Texas","SAYLE","SAYLE UNIT","state"
1444,"Texas","SAYLE UNIT","SAYLE UNIT","state"
1445,"Texas","SCOTT","SCOTT UNIT","state"
1445,"Texas","SCOTT UNIT","SCOTT UNIT","state"
1445,"Texas","WAYNE SCOTT","SCOTT UNIT","state"
1446,"Texas","SEAGOVILLE FCI","SEAGOVILLE FCI","federal"
1447,"Texas","SEGOVIA","SEGOVIA UNIT","state"
1447,"Texas","SEGOVIA UNIT","SEGOVIA UNIT","state"
1448,"Texas","SKYVIEW","SKYVIEW UNIT","state"
1448,"Texas","SKYVIEW UNIT","SKYVIEW UNIT","state"
1449,"Texas","SMITH","SMITH COUNTY JAIL","county"
1449,"Texas","SMITH COUNTY","SMITH COUNTY JAIL","county"
1449,"Texas","SMITH COUNTY JAIL","SMITH COUNTY JAIL","county"
1449,"Texas","SMITH JAIL","SMITH COUNTY JAIL","county"
1450,"Texas","SMITH","SMITH UNIT","state"
1450,"Texas","SMITH UNIT","SMITH UNIT","state"
1451,"Texas","SOUTH CENTRAL REGIONAL OFFICE","SOUTH CENTRAL REGIONAL OFFICE","federal"
1451,"Texas","SOUTH CENTRAL RO","SOUTH CENTRAL REGIONAL OFFICE","federal"
1453,"Texas","STATEWIDE","STATEWIDE","state"
1453,"Texas","STATEWIDE FOR NON-FACILITY","STATEWIDE","state"
1453,"Texas","STATEWIDE FOR NON-SPECIFIC FACILITIES","STATEWIDE","state"
1453,"Texas","STATEWIDE FOR RESIDENTS","STATEWIDE","state"
1453,"Texas","STATEWIDE FOR STAFF COUNT","STATEWIDE","state"
1453,"Texas","STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED","STATEWIDE","state"
1453,"Texas","STATEWIDE NON-FACILITY","STATEWIDE","state"
1453,"Texas","STATEWIDE STAFF ONLY","STATEWIDE","state"
1453,"Texas","STATEWIDEFORNON-FACILITY","STATEWIDE","state"
1455,"Texas","STEVENSON","STEVENSON UNIT","state"
1455,"Texas","STEVENSON UNIT","STEVENSON UNIT","state"
1456,"Texas","STILES","STILES UNIT","state"
1456,"Texas","STILES UNIT","STILES UNIT","state"
1457,"Texas","MAC STRINGFELL","STRINGFELLOW UNIT","state"
1457,"Texas","STRINGFELLOW","STRINGFELLOW UNIT","state"
1457,"Texas","STRINGFELLOW UNIT","STRINGFELLOW UNIT","state"
1458,"Texas","TARRANT","TARRANT COUNTY JAIL","county"
1458,"Texas","TARRANT COUNTY","TARRANT COUNTY JAIL","county"
1458,"Texas","TARRANT COUNTY JAIL","TARRANT COUNTY JAIL","county"
1458,"Texas","TARRANT JAIL","TARRANT COUNTY JAIL","county"
1460,"Texas","TELFORD","TELFORD UNIT","state"
1460,"Texas","TELFORD UNIT","TELFORD UNIT","state"
1461,"Texas","TERRELL","TERRELL UNIT","state"
1461,"Texas","TERRELL UNIT","TERRELL UNIT","state"
1462,"Texas","TEXARKANA FCI","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","federal"
1462,"Texas","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","federal"
1463,"Texas","TEXAS COMMISSION ON JAIL STANDARDS","TEXAS COMMISSION ON JAIL STANDARDS","county"
1464,"Texas","THE GEO GROUP INC RRC HOUSTON","THE GEO GROUP INC RRC HOUSTON","federal"
1465,"Texas","THREE RIVERS FCI","THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION","federal"
1465,"Texas","THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION","THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION","federal"
1467,"Texas","TORRES","TORRES UNIT","state"
1467,"Texas","TORRES UNIT","TORRES UNIT","state"
1468,"Texas","TRAVIS","TRAVIS COUNTY JAIL","county"
1468,"Texas","TRAVIS COUNTY","TRAVIS COUNTY JAIL","county"
1468,"Texas","TRAVIS COUNTY JAIL","TRAVIS COUNTY JAIL","county"
1469,"Texas","TRAVIS","TRAVIS COUNTY STATE JAIL","state"
1469,"Texas","TRAVIS COUNTY STATE JAIL","TRAVIS COUNTY STATE JAIL","state"
1469,"Texas","TRAVIS JAIL","TRAVIS COUNTY STATE JAIL","state"
1470,"Texas","TULIA","TULIA UNIT","state"
1470,"Texas","TULIA UNIT","TULIA UNIT","state"
1471,"Texas","COUNTY REHABILITATION CENTER","TYLER COUNTY REHABILITATION CENTER","federal"
1471,"Texas","COUNTY REHABILITATION CENTER TYLER","TYLER COUNTY REHABILITATION CENTER","federal"
1471,"Texas","TYLER COUNTY REHABILITATION CENTER","TYLER COUNTY REHABILITATION CENTER","federal"
1472,"Texas","VANCE","VANCE UNIT","state"
1472,"Texas","VANCE UNIT","VANCE UNIT","state"
1474,"Texas","VOL OF AMER DALLAS TX","VOLUNTEERS OF AMERICA DALLAS TX","federal"
1474,"Texas","VOLUNTEERS OF AMERICA DALLAS TX","VOLUNTEERS OF AMERICA DALLAS TX","federal"
1475,"Texas","VOLUNTEERS OF AMERICA FORT WORTH TEXAS","VOLUNTEERS OF AMERICA FORT WORTH TEXAS","federal"
1476,"Texas","VOLUNTEERS OF AMERICA TEXAS INC RRC HUTCHINS","VOLUNTEERS OF AMERICA TEXAS INC RRC HUTCHINS","federal"
1477,"Texas","WALLACE","WALLACE UNIT","state"
1477,"Texas","WALLACE UNIT","WALLACE UNIT","state"
1479,"Texas","WEBB","WEBB COUNTY JAIL","county"
1479,"Texas","WEBB COUNTY","WEBB COUNTY JAIL","county"
1479,"Texas","WEBB COUNTY JAIL","WEBB COUNTY JAIL","county"
1479,"Texas","WEBB JAIL","WEBB COUNTY JAIL","county"
1480,"Texas","WEST TEXAS RMF","WEST TEXAS RMF","state"
1482,"Texas","WHEELER","WHEELER STATE JAIL","state"
1482,"Texas","WHEELER STATE JAIL","WHEELER STATE JAIL","state"
1483,"Texas","WICHITA","WICHITA COUNTY JAIL","county"
1483,"Texas","WICHITA COUNTY","WICHITA COUNTY JAIL","county"
1483,"Texas","WICHITA COUNTY JAIL","WICHITA COUNTY JAIL","county"
1484,"Texas","WILLACY JAIL","WILLACY JAIL","state"
1485,"Texas","WILLACY","WILLACY STATE JAIL","state"
1485,"Texas","WILLACY PRISON","WILLACY STATE JAIL","state"
1485,"Texas","WILLACY STATE JAIL","WILLACY STATE JAIL","state"
1487,"Texas","WOODMAN","WOODMAN UNIT","state"
1487,"Texas","WOODMAN SJ","WOODMAN UNIT","state"
1487,"Texas","WOODMAN UNIT","WOODMAN UNIT","state"
1488,"Texas","WYNNE","WYNNE UNIT","state"
1488,"Texas","WYNNE UNIT","WYNNE UNIT","state"
1489,"Texas","YOUNG","YOUNG","state"
1491,"Utah","ATHERTON COMMUNITY TREATMENT CENTER","ATHERTON COMMUNITY TREATMENT CENTER","state"
1492,"Utah","BONNEVILLE COMMUNITY CORRECTIONAL CENTER","BONNEVILLE COMMUNITY CORRECTIONAL CENTER","state"
1493,"Utah","CENTRAL UTAH CORRECTIONA FACILITY - GUNNISON","CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON","state"
1493,"Utah","CENTRAL UTAH CORRECTIONAL FACILITY - GUNNISON","CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON","state"
1493,"Utah","CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON","CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON","state"
1494,"Utah","FORTITUDE TREATMENT CENTER","FORTITUDE TREATMENT CENTER","state"
1495,"Utah","GEO CARE SALT LAKE CITY CENTER","GEO CARE SALT LAKE CITY CENTER","federal"
1496,"Utah","NORTHERN UTAH COMMUNITY CORRECTIONA CENTER","NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER","state"
1496,"Utah","NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER","NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER","state"
1497,"Utah","ORANGE STREET COMMUNITY CORRECTIONAL CENTER","ORANGE STREET COMMUNITY CORRECTIONAL CENTER","state"
1498,"Utah","STATEWIDE","STATEWIDE","state"
1499,"Utah","UDC INMATES HOUSED AT A COUNTY JAIL","UDC INMATES HOUSED AT A COUNTY JAIL","state"
1500,"Utah","UTAH STATE PRISON - DRAPER","UTAH STATE PRISON DRAPER","state"
1500,"Utah","UTAH STATE PRISON -DRAPER","UTAH STATE PRISON DRAPER","state"
1500,"Utah","UTAH STATE PRISON DRAPER","UTAH STATE PRISON DRAPER","state"
1501,"Vermont","BAPP","BARRE PROBATION AND PAROLE","state"
1501,"Vermont","BARRE PROBATION AND PAROLE","BARRE PROBATION AND PAROLE","state"
1502,"Vermont","BENNINGTON PROBATION AND PAROLE","BENNINGTON PROBATION AND PAROLE","state"
1502,"Vermont","BEPP","BENNINGTON PROBATION AND PAROLE","state"
1503,"Vermont","BRATTLEBORO PROBATION AND PAROLE","BRATTLEBORO PROBATION AND PAROLE","state"
1503,"Vermont","BRPP","BRATTLEBORO PROBATION AND PAROLE","state"
1504,"Vermont","BUPP","BURLINGTON PROBATION AND PAROLE","state"
1504,"Vermont","BURLINGTON PROBATION AND PAROLE","BURLINGTON PROBATION AND PAROLE","state"
